text,account_age_days,text_length_words,has_exclamation,has_question,has_emoji,mentions_flag,hashtags_count,urls_count,retweets,favorites,is_verified,followers_count,friends_count,favorites_statuses_ratio,tweet_event,tweet_type,classification,diffusion_speed,sentiment,users_pos_count,users_neg_count,users_neu_count
Munich District Court has confirmed the application of Cornelius Gurlitt's cousin on a certificate of inheritance. Details on this today.,1886,20,0,0,0,0,0,0,1,0,0,1048,245,0.007567158531971245,4,source-tweets,0,0.0,2,0,0,0
Munich District Court has confirmed the application of Cornelius Gurlitt's cousin on a certificate of inheritance. Details on this today.,2093,20,0,0,0,0,0,0,2,0,0,876,1515,0.09209864116758933,4,source-tweets,0,0.0,2,0,0,0
#Ottawa police confirm shooting at War Memorial. Reports say victim may be a soldier.,2105,14,0,0,0,0,1,0,248,23,1,357541,263,0.0006665882445202525,5,source-tweets,1,1482.0,1,1,1,4
Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI,1965,18,0,0,0,0,1,0,105,10,0,1209,1146,0.0015347808423238388,5,source-tweets,1,24099.0,1,15,1,20
At the war memorial in. Ottawa. A soldier has been shot. They are giving him treatment now. #breaking http://t.co/cTmlb1LvgG,1523,19,0,0,0,0,1,0,667,80,1,78813,590,0.0018304541814437708,5,source-tweets,1,5406.0,1,6,6,11
Uniformed Canadian soldier shot at War Memorial in #Ottawa.,2105,9,0,0,0,0,1,0,431,37,1,366088,264,0.0006641662759806219,5,source-tweets,1,22290.0,1,3,10,9
Shots fired on parliament hill after a man walked up with a gun. I'm locked in a security office on parliament hill,1355,22,0,0,0,0,0,0,168,20,1,4898,1832,0.0007028394714647174,5,source-tweets,1,4700.0,1,8,2,3
#BREAKING: Reports of shots fired on Parliament Hill,1467,8,0,0,0,0,1,0,291,53,1,173267,339,0.00015949917259804215,5,source-tweets,1,5658.0,1,1,2,6
BREAKING | Centre block and east block at Parliament Hill are locked down. #cbcOTT #OTTnews,2106,15,0,0,0,0,2,0,193,8,0,66566,296,0.004193035914264135,5,source-tweets,1,3105.0,0,0,1,0
BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,1973,12,0,0,0,0,1,0,391,41,0,10991,2447,0.00029507229271171436,5,source-tweets,1,4170.0,1,1,4,5
#BREAKING news: Shots fired at Parliament Hill. Follow developing story: http://t.co/B8LinPFjvj http://t.co/olsk7N4X5T,2601,12,0,0,0,0,1,1,218,22,1,543040,415,0.0018852712183264407,5,source-tweets,1,1484.0,1,1,0,7
"Witness says say three or four shots fired at #Ottawa's War Memorial, Soldier wounded, being treated by several paramedics.",2105,19,0,0,0,0,1,0,242,25,1,358503,263,0.0006664837103540204,5,source-tweets,1,4104.0,1,1,2,5
BREAKING: CTV News confirms that shots have been fired on Parliament Hill.,2093,12,0,0,0,0,0,0,594,148,1,640273,367,7.21023853872499e-05,5,source-tweets,1,1389.0,1,2,2,14
RCMP yelling everyone to back away from Parliament Hill. Weapons out. Word of shooting inside. #cdnpoli http://t.co/aiXtvjlLP6,1973,17,0,0,0,0,1,0,183,20,0,10990,2447,0.00029507229271171436,5,source-tweets,1,812.0,1,1,0,4
Witness tells #CBCNews suspected shooter of uniformed soldier at #Ottawa's War Memorial was carrying rifle.,2105,15,0,0,0,0,2,0,184,12,1,359058,263,0.0006664314555647027,5,source-tweets,1,79133.0,1,6,1,2
Scene at Ottawa war memorial. Soldier on duty shot. http://t.co/QvXGDUM4NC,2048,10,0,0,0,0,0,0,120,8,1,17046,670,0.0005606869891108684,5,source-tweets,1,11980.0,1,2,2,3
BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw,2702,11,0,0,0,0,0,1,271,28,1,639325,1939,0.02369001987896893,5,source-tweets,1,1661.0,1,2,0,9
"Parliament Hill in lockdown after soldier shot at #Ottawa's War Memorial, just south of East Block.",2105,16,0,0,0,0,1,0,681,50,1,365914,264,0.0006642181761350316,5,source-tweets,1,3235.0,1,5,7,14
#BREAKING news: Shots fired at Parliament Hill. Follow developing story: http://t.co/gPg9nujRvk http://t.co/H0Hw24j5ma,2601,12,0,0,0,0,1,1,565,80,1,543024,415,0.0018852787805856397,5,source-tweets,1,3792.0,1,2,2,14
So I am locked down in Centre Block on Parliament Hill after at least one shooter burst in and opened fire,1567,21,0,0,0,0,0,0,243,16,1,18780,2269,0.00016634091570674097,5,source-tweets,1,6691.0,0,2,4,3
"Shooter still on loose after uniformed soldier shot at #Ottawa's War Memorial, across road from Parliament. MP's being taken out of offices.",2105,22,0,0,0,0,1,0,837,66,1,365930,264,0.0006642181761350316,5,source-tweets,1,29468.0,1,2,7,9
Soldier shot at National War Memorial in Ottawa http://t.co/Sgmcq7gUzf #cdnpoli #hw,1863,11,0,0,0,0,2,1,155,13,1,67569,228,4.34839326868722e-05,5,source-tweets,1,3026.0,1,0,0,4
#DEVELOPING story here: Soldier shot in Ottawa at War Memorial http://t.co/jjL9ezaDjt,1467,11,0,0,0,0,1,1,103,8,1,173231,339,0.0001595150741745095,5,source-tweets,1,3222.0,1,0,2,6
BREAKING NEWS: At least 3 shots fired at Ottawa War Memorial. One soldier confirmed shot - http://t.co/wiPaKVPSDb http://t.co/vwxeqj8xe9,1267,18,0,0,0,0,0,1,135,17,0,198032,505,0.015013625379196874,5,source-tweets,1,4741.0,1,1,3,2
"Shots are fired outside Canadian parliament in Ottawa and a soldier is wounded, local media report http://t.co/Ygpjna1CRG",2739,17,0,0,0,0,0,1,806,144,1,11819289,3,0.0,5,source-tweets,1,140022.0,1,6,2,15
MORE: @CTVNews reporting second shooting behind Peace Tower on Parliament Hill #ottnews SHOOTER IS ON THE LOOSE.,1947,17,0,0,0,1,1,0,138,7,1,19637,108,0.0013457656445256176,5,source-tweets,1,4476.0,1,0,0,2
BREAKING: There have been two shootings on Parliament Hill. One of the victims is believed to be a member of the Canadian Forces.,2093,23,0,0,0,0,0,0,1033,209,1,639903,367,7.212578737317883e-05,5,source-tweets,1,20907.0,1,1,6,13
"One person shot outside Centre Block, a second wounded inside the building in Parliament Hill shooting http://t.co/zng0g0aelU",2072,17,0,0,0,0,0,1,121,13,0,42852,643,0.011632625456512918,5,source-tweets,1,449.0,1,1,1,1
Watch live: CBC NN coverage of shooting of soldier at Ottawa Cenotaph; shooter still on loose around Parliament Hill: http://t.co/16oYL4awFM,2105,20,0,0,0,0,0,1,394,36,1,365767,264,0.000664296041577117,5,source-tweets,1,7263.0,1,4,3,9
"BREAKING: Reports of second shooting behind Peace Tower, solider shot on War Memorial a short time ago. Shooter is on the loose.",2030,22,0,0,0,0,0,0,115,24,0,35684,25733,0.12538274733396684,5,source-tweets,1,0.0,0,0,0,0
Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,1158,19,0,0,0,0,1,0,937,279,0,2881,2887,1.002234914328284,5,source-tweets,1,10536.0,1,16,7,19
RT @WatchCTVNews: LIVE NOW: Cops swarm Parliament Hill following reports of a shooting http://t.co/ekj0wMrYdV http://t.co/55Iz2M0542,1467,15,0,0,0,1,0,1,623,108,1,173125,339,0.00015953734170904378,5,source-tweets,1,7784.0,1,3,7,10
#BREAKING news: Shots fired at Parliament Hill. Follow developing story: http://t.co/3k0YV9dfLq http://t.co/atLjT75nz0,2601,12,0,0,0,0,1,1,209,15,1,543195,415,0.0018851955990710398,5,source-tweets,1,6034.0,1,1,0,2
"UPDATE: Shots fired on Parliament Hill, soldier injured at National War Memorial in Ottawa http://t.co/6IRrutW1PI",1971,15,0,0,0,0,0,1,293,30,1,79884,228,0.0008122277191168869,5,source-tweets,1,5465.0,1,0,1,9
"Police say they have located car belonging to suspect in #Ottawa shooting. Uniformed soldier shot at War Memorial, condition unknown.",2105,20,0,0,0,0,1,0,381,50,1,365962,264,0.0006642181761350316,5,source-tweets,1,2459.0,1,2,0,8
Thoughts and Prayers with everyone in Ottawa (our office is here in Capital) right now on Parliament Hill with shots fired #PrayForOttawa,2055,22,0,0,0,0,1,0,137,116,0,67086,216,1.1083361457981775,5,source-tweets,1,0.0,2,0,0,0
Soldier shot at National War Memorial in Ottawa http://t.co/WABNVkk7wA http://t.co/SRMYiIoOY9,2702,10,0,0,0,0,0,1,488,56,1,639706,1940,0.023717758671805516,5,source-tweets,1,50606.0,1,7,6,11
"BREAKING: Soldier shot at War Memorial in Ottawa, Hill on lockdown, shooter at large http://t.co/64V216TLzO #ottnews",2051,16,0,0,0,0,1,1,234,16,1,76545,206,0.0010277937055749695,5,source-tweets,1,15996.0,2,5,2,2
"Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX",2718,19,0,0,0,1,0,1,268,45,1,7000118,501,0.00021646994485712982,5,source-tweets,1,24107.0,0,1,6,5
"OTTAWA SHOOTING:
- Soldier shot at war memorial
- Parliament Hill locked down
- PM Harper safe, 'off the hill' 
http://t.co/LmbpYiNH9A",1271,21,0,0,0,0,0,1,155,15,1,117534,2811,0.005383153894870171,5,source-tweets,1,329.0,2,0,0,1
Soldier shot at National War Memorial in Ottawa http://t.co/9jLwNdsKp2 http://t.co/0a3tmPyUw9,2093,10,0,0,0,0,0,1,316,81,1,640000,367,7.212058561915523e-05,5,source-tweets,1,4314.0,1,4,8,6
#BREAKING: Soldier shot at war memorial near Canadian parliament: http://t.co/vAAbHQcZif,2775,10,0,0,0,0,1,1,177,40,1,4427946,383,4.339383156684277e-05,5,source-tweets,1,40455.0,1,11,9,24
Soldier shot at National War Memorial in Ottawa http://t.co/atjCEAGiHB,2106,9,0,0,0,0,0,1,113,10,0,66725,296,0.004189980481457385,5,source-tweets,1,761.0,1,4,0,5
"Canada police say suspect in Ottawa shooting still at large, tactical units on scene.",2772,14,0,0,0,0,0,0,208,34,1,5278341,1042,0.0076347672759332135,5,source-tweets,1,2428.0,2,6,3,5
#ottnews #ctvottawa  Reports man has been apprehended on Parliament Hill.  As many as 30 shots fired  - soldier shot at War Memorial.,1137,22,0,0,0,0,2,0,145,22,0,4527,332,0.019367991845056064,5,source-tweets,1,3510.0,2,2,3,2
"DEVELOPING NEWS: Soldier shot at War Memorial. Watch CBC NN for coverage. Or follow online: http://t.co/QSm0x0bM2K
http://t.co/QcwgN8OgHB",2049,17,0,0,0,0,0,1,214,21,1,126233,75,0.026364711847219877,5,source-tweets,1,126162.0,1,5,5,9
DEVELOPING STORY: Soldier shot in #Ottawa at War Memorial. http://t.co/mm5SwzQpyZ http://t.co/U94FCGWlsi,2155,11,0,0,0,0,1,1,148,21,0,149858,103,0.011510940578658094,5,source-tweets,1,128617.0,1,0,4,1
"Soldier shot, Parliament locked down after gunfire erupts at war memorial. Developing story: http://t.co/ULAKX3dYO1 http://t.co/o5P3RDYb8C",2601,15,0,0,0,0,0,1,171,21,1,543091,415,0.0018852485319128453,5,source-tweets,1,3699.0,0,1,2,1
Very reliable source on Parliament Hill tells me the assailant has been killed. #cdnpoli #ottnews,2039,15,0,0,0,0,2,0,169,21,1,5303,797,0.0024807056229327455,5,source-tweets,1,1115.0,1,2,0,5
Source says ONE suspect shot and killed inside PARLIAMENT HILL - security sweep still underway. #ottnews #BREAKING,1947,17,0,0,0,0,2,0,201,11,1,19633,108,0.001345808766982825,5,source-tweets,1,574.0,0,0,0,2
Several MPs tweeting that lone gunman shot dead in Centre Block. All MPs reportedly safe. #cdnpoli #ottawa,1307,17,0,0,0,0,2,0,101,8,1,11408,298,0.00011612378795796319,5,source-tweets,1,61.0,1,1,0,0
"UPDATED: Shots fired on Parliament Hill, soldier injured at National War Memorial http://t.co/eyhV6c2yiv http://t.co/wy63eYJbB1",2093,14,0,0,0,0,0,1,694,144,1,639917,367,7.212318640237525e-05,5,source-tweets,1,27091.0,1,5,9,14
"BREAKING: At least 20 shots have been fired in the Canadian parliament in Ottawa, according to witnesses.",2078,17,0,0,0,0,0,0,102,20,0,17145,6703,0.10990846529030533,5,source-tweets,1,2225.0,0,1,1,1
"Shooting in downtown Ottawa, police evacuating Rideau Centre and closing off Wellington. Stay safe #uOttawa students",2131,16,0,0,0,0,1,0,110,14,0,3597,1895,0.03205128205128205,5,source-tweets,1,1158.0,2,1,0,4
Parliament was stormed by at least one gunman who shot a soldier standing guard at Canada's war memorial. #cbcOTT #OTTnews,2106,20,0,0,0,0,2,0,238,30,0,66650,296,0.004191289407231927,5,source-tweets,1,20543.0,0,1,5,3
Recap: Parliament Hill in lockdown after uniformed Canadian soldier shot at War Memorial. Suspect on loose; witnesses say he had rifle.,2105,21,0,0,0,0,0,0,561,69,1,365854,264,0.0006642700844013754,5,source-tweets,1,2780.0,1,2,1,9
The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,2057,21,0,0,0,0,0,0,225,331,1,590928,907,4.56017729287419,5,source-tweets,1,140631.0,0,10,5,20
"DEVELOPING story: Shots fired on Parliament Hill, soldier shot at War Memorial http://t.co/5fZ7wO6Gm4 #Ottawa http://t.co/Jb1pi3IysA",1467,15,0,0,0,0,1,1,1114,238,1,173323,339,0.00015948327419161915,5,source-tweets,1,7973.0,1,6,6,11
WATCH LIVE: The scene outside Parliament Hill where a soldier has been shot http://t.co/k1d6G8HR0o,2093,14,0,0,0,0,0,1,130,33,1,640083,367,7.211711819995673e-05,5,source-tweets,1,2041.0,1,2,1,4
Two Tory MPs say gunman at Parliament Hill has been 'shot and killed' http://t.co/r2qnyftxXF http://t.co/mksfPjJ73r,2401,15,0,0,0,0,0,1,389,76,1,229438,12077,0.0002959116465096744,5,source-tweets,1,3387.0,0,3,3,6
Canadian media: Gunman shot soldier at war memorial. http://t.co/zNhxK6wBoy,2850,9,0,0,0,0,0,1,448,160,1,20041193,113,0.00036464615298308604,5,source-tweets,1,7093.0,1,3,1,5
Canadian parliament on lockdown after shooting – live updates http://t.co/PBLZPFqhAP,1811,10,0,0,0,0,0,1,119,18,1,2807861,1082,0.0014049991831400098,5,source-tweets,1,2181.0,2,1,1,1
We are hearing a shooter is still on the loose here in DT Ottawa with a rifle please pray for our police and soldiers #PrayForOttawa,2055,25,0,0,0,0,1,0,244,160,0,66790,216,1.1062176165803108,5,source-tweets,1,239.0,1,0,0,3
"Scene outside Canada's parliament where soldier shot by gunman at National War Memorial, http://t.co/t1HQMYQ6QB http://t.co/bMzDnPL1NX",2740,15,0,0,0,0,0,1,772,194,1,11836155,3,0.0,5,source-tweets,1,2670.0,1,4,6,12
Witnesses say several dozen shots fired inside Parliament buildings after Canadian soldier shot at nearby War Memorial. #Ottawa #cdnpoli,2105,19,0,0,0,0,2,0,452,60,1,365994,264,0.0006642181761350316,5,source-tweets,1,1779.0,1,2,5,14
Witnesses say several dozen shots fired inside Parliament buildings after Canadian soldier shot at nearby War Memorial. #cbcOTT #OTTnews,2106,19,0,0,0,0,2,0,246,35,0,66720,296,0.004189980481457385,5,source-tweets,1,939.0,1,0,1,2
"Shots were fired at Canada's national war memorial in Ottawa and a ceremonial guard was shot, police say. http://t.co/9KkQ1apxxW",2761,19,0,0,0,0,0,1,115,15,1,5191021,952,0.0097437710577763,5,source-tweets,1,9254.0,1,1,2,1
Snipers now on top of Ottawa's National Art Gallery after gunfire at parliament http://t.co/bEFu7HisyW (@dmatthewmillar pic),1267,16,0,0,0,1,0,0,181,49,0,197884,502,0.014880644827942545,5,source-tweets,1,2869.0,2,3,3,5
Shooting in Canadian parliament comes day after ISIS-inspired radical drove in2 Canadian soldier. Also reports of shooting at War memorial/1,2018,20,0,0,0,0,0,0,116,11,1,8924,1319,0.12527217302946728,5,source-tweets,1,802.0,1,8,1,10
Witnesses say as many as 50 shots fired at Parliament Hill. Gunfire reported within the Parliament building. #ottawa http://t.co/HGevLjele0,2059,19,0,0,0,0,1,0,105,5,0,22388,222,0.00017580872011251758,5,source-tweets,1,3851.0,2,1,1,3
"OTTAWA SHOOTING
- Soldier shot at memorial
- Parliament Hill on lockdown
- Harper, Mulcair, Trudeau, safe
http://t.co/rrG871HBGv",1271,18,0,0,0,0,0,1,109,16,1,117493,2811,0.0053760129517038706,5,source-tweets,1,342.0,2,1,0,1
Update: Reuters reports a witness who says police chased a suspect into Candian parliament in #Ottawa &amp; then heard 30 shots fired inside,1813,23,0,0,0,0,1,0,107,18,1,1308863,6,0.0,5,source-tweets,1,1255.0,1,1,0,3
UPDATE: Reports of gunfire inside the halls of the Canadian Parliament building in #Ottawa: http://t.co/tjycT5YQcv,2775,15,0,0,0,0,1,1,163,40,1,4423086,383,4.3411727678232275e-05,5,source-tweets,1,5613.0,1,3,2,10
"#OTTAWA SHOOTING: Police claim multiple suspects at large, ask people to avoid Paraliment area http://t.co/Zp9AKplH9p http://t.co/b3yQV4ewOs",1898,16,0,0,0,0,1,1,150,32,1,788752,437,0.0001342434349797086,5,source-tweets,1,12222.0,2,2,1,8
"BREAKING UPDATE: Soldier shot at National War Memorial in Ottawa, Canada, police tell @ABC News - http://t.co/wg7WHTjJGI",2027,17,0,0,0,1,0,1,116,33,1,3631285,860,0.005780823329383276,5,source-tweets,1,294.0,1,0,1,4
"DEVELOPING MPs tweeting that gunman has been shot dead. CBC has not confirmed this. Condition of soldier also unknown
http://t.co/QcwgN8OgHB",2049,20,0,0,0,0,0,0,138,10,1,126262,75,0.026362484157160963,5,source-tweets,1,2112.0,0,0,0,1
"DEVELOPING: Shooting suspect at large inside Canadian Parliament: reports
http://t.co/hU0OfoOGEC http://t.co/5fkHcPaK97",2408,11,0,0,0,0,0,1,211,61,1,1852994,2897,0.009524935003545261,5,source-tweets,1,5238.0,2,6,2,11
More shots fired on Parliament Hill.,2359,6,0,0,0,0,0,0,157,9,0,23333,17520,0.008658698539176626,5,source-tweets,1,115.0,2,1,0,0
Very tense situation in Ottawa this morning.  Multiple gun shots fired outside of our caucus room.  I am safe and in lockdown. Unbelievable.,1301,23,0,0,0,0,0,0,105,32,1,3247,945,0.012477718360071301,5,source-tweets,1,100973.0,1,10,2,7
More shots fired just off Parliament Hill. Police telling everyone to take cover.,2105,13,0,0,0,0,0,0,1665,194,1,365998,264,0.0006642181761350316,5,source-tweets,1,7020.0,2,18,4,7
"Canada's parliament in lockdown after shooting - follow our live coverage here:
http://t.co/1AhAZAaFUW http://t.co/Sf7EkD4PEB",2740,14,0,0,0,0,0,1,828,255,1,11834555,3,0.0,5,source-tweets,1,5137.0,2,4,1,11
"BREAKING: Soldier shot at Canadian parliament, authorities say
http://t.co/Dg2QJtPZ6B http://t.co/cslSESe9V2",2408,10,0,0,0,0,0,1,173,54,1,1853159,2897,0.009523584459778807,5,source-tweets,1,2268.0,1,3,3,12
UPDATED: Gunman on the loose after soldier shot at Ottawa war memorial http://t.co/0XJ9qbOJ3G http://t.co/Mqgn3ouul8,2601,14,0,0,0,0,0,1,590,70,1,543006,415,0.0018852939052860433,5,source-tweets,1,5928.0,1,1,1,10
We are in full lock down until further notice from Ottawa Police.,392,12,0,0,0,0,0,0,214,20,0,1437,184,0.3396501457725947,5,source-tweets,1,10585.0,1,3,0,3
"More shots being fired near parliament in Ottawa, suspect still at large: TV",2772,13,0,0,0,0,0,0,266,30,1,5269517,1042,0.007641434770347595,5,source-tweets,1,6118.0,2,7,3,7
BREAKING: Soldier shot near Canada's parliament; active shooter at large.  http://t.co/ldO9r3y0JQ http://t.co/5Ssy2fEmSb,2772,12,0,0,0,0,0,1,506,118,1,5277202,1042,0.007635877716872562,5,source-tweets,1,3055.0,1,3,2,15
Canada's parliament building in Ottawa is on lockdown after reports of an active shooter http://t.co/oKneosRl04 http://t.co/JIW3PIeeMj,2781,16,0,0,0,0,0,1,173,47,1,4641018,2774,0.0031557421884861694,5,source-tweets,1,2264.0,0,5,0,5
DEVELOPING: Police: Shooting near Canadian Parliament; soldier wounded; active situation: http://t.co/9MAAywtu03 http://t.co/kZvFqw7p0v,2027,12,0,0,0,0,0,1,146,50,1,3631105,860,0.005781002040353661,5,source-tweets,1,18258.0,1,0,1,5
#BREAKING: ONE assailant shot and killed in Parliament Hill - but still active shooting situation &amp; shots being fired. #ottnews,1947,20,0,0,0,0,2,0,138,16,1,19621,108,0.0013464127716868628,5,source-tweets,1,2126.0,0,0,0,1
#Ottawa: MP Gerry Byrne inside building on lockdown. Says this is tactical team. Live coverage http://t.co/HrGKEeJZL4 http://t.co/b7WVOT640l,1881,17,0,0,0,0,1,1,149,49,1,132138,1882,0.0005951052592427286,5,source-tweets,1,5135.0,2,1,1,5
UPDATE | Shots were fired inside Parliament Hill and gun fire was exchanged with hill security. #cbcOTT #OTTnews,2106,18,0,0,0,0,2,0,208,28,0,66730,296,0.0041898714412116796,5,source-tweets,1,1074.0,1,0,0,4
"HAPPENING NOW: More shots heard near parliament in #Ottawa, suspect still at large - police http://t.co/Zp9AKplH9p http://t.co/pWVxhqPKez",1898,17,0,0,0,0,1,1,100,11,1,788974,437,0.00013420047486321874,5,source-tweets,1,115.0,2,0,0,2
Reports now police suspect two or three shooters on Parliament Hill. Sergeant at Arms Kevin Vickers shot one assailant.,1485,19,0,0,0,0,0,0,485,43,1,4105,591,0.019298722478934494,5,source-tweets,1,109256.0,1,1,0,7
"BREAKING: ""Dozens"" of shots fired in Canada's Parliament after gunman entered main door, Ottawa journalist says. http://t.co/qsAnGNqBEw",2769,17,0,0,0,0,0,1,295,46,1,2735493,373,0.0028543062794738148,5,source-tweets,1,6270.0,2,6,0,14
My thoughts and prayers are with injured soldier. And such deep thanks to the security and RCMP on the Hill. #shooting #parliament,2233,22,0,0,0,0,2,0,139,80,1,105857,5552,0.0030979259648201626,5,source-tweets,1,9536.0,1,9,1,2
Police say the shooter is on roof of building at Metcalfe and Sparks 1 block from Parliament Hill #ottnews #cbcott http://t.co/ZZiMUgj69H,2031,21,0,0,0,0,2,0,374,52,0,2294,1734,0.013071177504393672,5,source-tweets,1,2825.0,1,6,1,12
Attack on Parliament: Soldier shot; gunman on the loose. Follow our developing story: http://t.co/bo99C9HqJE http://t.co/2FXEYtTl8w,2601,15,0,0,0,0,0,1,214,14,1,542809,415,0.001885392221754217,5,source-tweets,1,38085.0,1,1,1,4
WATCH: Shots are fired inside Ottawa's Parliament building. Canadian police say shooting suspect is still at large. https://t.co/mzxG4e8m84,2652,18,0,0,0,0,0,1,456,111,1,1625812,19,8.63818943549432e-06,5,source-tweets,1,11076.0,2,4,3,12
A Canadian soldier has been shot at the country's National War Memorial near Parliament. http://t.co/5UE8YlRluE http://t.co/wZRSqS5X26,2330,16,0,0,0,0,0,1,326,82,1,3368390,396,0.0009330706912128438,5,source-tweets,1,13436.0,1,2,1,9
